Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time,Priority
7308,85,9601,1131639,1131724,9
7835,48,9601,1131724,1131772,19
5247,186,9601,1131772,1131958,24
9312,2,9601,1131958,1131960,34
8662,22,9601,1131960,1131982,48
1834,83,9601,1131982,1132065,49
7365,173,9602,1132064,1132237,3
3316,75,9602,1132237,1132312,5
9729,239,9603,1452151,1452390,6
3739,135,9603,1132533,1132668,11
1113,184,9603,1132668,1132852,17
5080,166,9603,1132852,1133018,48
7925,195,9603,1133018,1133213,50
8784,153,9604,1133212,1133365,5
8850,237,9604,1452165,1452402,17
7452,155,9604,1133589,1133744,29
4643,211,9604,1133744,1133955,35
3078,55,9604,1133955,1134010,36
8077,270,9604,1452179,1452449,50
2637,31,9605,1134232,1134263,48
8615,80,9606,1134485,1134565,47
3123,287,9605,1474067,1474354,48
6651,122,9606,1134565,1134687,48
2883,40,9606,1134687,1134727,50
3149,255,9607,1452278,1452533,11
7547,206,9607,1134950,1135156,12
2490,119,9607,1135156,1135275,24
9376,15,9607,1135275,1135290,29
9361,98,9607,1135290,1135388,38
4919,116,9607,1135388,1135504,46
8889,292,9608,1474073,1474365,11
3552,262,9608,1452362,1452624,34
3931,216,9609,1135950,1136166,1
7559,38,9609,1136166,1136204,17
9021,172,9609,1136204,1136376,26
3268,77,9609,1136376,1136453,41
2270,36,9610,1136452,1136488,23
8877,130,9610,1136488,1136618,24
3163,10,9610,1136618,1136628,33
4845,167,9610,1136628,1136795,33
5022,231,9611,1452400,1452631,4
8998,246,9611,1452407,1452653,11
2100,164,9611,1137239,1137403,28
4295,251,9611,1452425,1452676,31
3441,119,9611,1137631,1137750,37
6129,189,9611,1137750,1137939,39
1985,88,9612,1137938,1138026,32
4421,299,9612,1475563,1475862,42
9102,102,9612,1138246,1138348,50
1466,140,9613,1138347,1138487,15
9730,179,9613,1138487,1138666,24
7386,78,9613,1138666,1138744,46
9899,274,9613,1452507,1452781,48
8916,154,9614,1138966,1139120,4
8048,156,9614,1139120,1139276,5
9234,175,9614,1139276,1139451,8
2689,142,9614,1139451,1139593,11
9930,264,9614,1452565,1452829,19
8286,8,9614,1139808,1139816,30
6355,110,9614,1139816,1139926,30
4341,100,9614,1139926,1140026,42
9093,150,9615,1140025,1140175,5
9197,212,9615,1140175,1140387,5
7468,232,9615,1452610,1452842,9
4110,228,9615,1452618,1452846,26
4108,199,9616,1140828,1141027,14
8867,122,9616,1141027,1141149,21
9572,282,9616,1474095,1474377,34
5181,123,9616,1141373,1141496,36
9238,121,9616,1141496,1141617,39
8444,147,9616,1141617,1141764,43
3755,258,9617,1452676,1452934,2
2101,288,9617,1474097,1474385,7
2635,46,9617,1142210,1142256,15
8363,237,9617,1452767,1453004,17
1946,81,9617,1142480,1142561,28
3320,37,9617,1142561,1142598,29
5701,116,9617,1142598,1142714,36
6271,78,9617,1142714,1142792,43
3828,110,9619,1142790,1142900,39
3491,218,9619,1142900,1143118,43
2836,17,9619,1143118,1143135,45
3587,226,9620,1452787,1453013,22
9031,162,9620,1143348,1143510,23
6066,225,9620,1452790,1453015,39
8636,15,9620,1143733,1143748,48
3292,206,9621,1143747,1143953,3
1253,154,9621,1143953,1144107,6
7334,31,9621,1144107,1144138,48
8190,265,9622,1452788,1453053,1
3351,186,9622,1144362,1144548,6
5713,234,9622,1452831,1453065,6
8607,112,9622,1144770,1144882,23
5894,268,9622,1452842,1453110,39
6889,81,9622,1145105,1145186,43
7875,89,9623,1145185,1145274,19
1879,106,9623,1145274,1145380,20
5076,297,9623,1475418,1475715,24
1671,48,9624,1145598,1145646,1
9343,282,9624,1452945,1453227,14
7606,41,9624,1145871,1145912,18
4789,247,9624,1453008,1453255,24
7709,169,9624,1146131,1146300,44
5830,212,9624,1146300,1146512,47
6166,78,9625,1146511,1146589,1
8073,161,9625,1146589,1146750,9
7086,9,9625,1146750,1146759,12
7430,264,9625,1453027,1453291,16
5882,232,9625,1453072,1453304,47
7932,149,9626,1147204,1147353,3
4928,161,9626,1147353,1147514,3
9174,152,9626,1147514,1147666,31
8126,42,9627,1147665,1147707,3
7234,44,9627,1147707,1147751,36
7329,298,9628,1475414,1475712,25
5490,272,9628,1453146,1453418,29
2851,20,9628,1148188,1148208,30
7754,106,9628,1148208,1148314,37
6439,223,9628,1148314,1148537,38
5226,168,9629,1148536,1148704,17
3119,279,9629,1453192,1453471,23
9260,4,9629,1148929,1148933,48
8853,246,9630,1453247,1453493,3
6023,289,9630,1474117,1474406,17
1060,61,9630,1149379,1149440,37
8899,109,9630,1149440,1149549,38
4494,84,9630,1149549,1149633,49
5809,173,9631,1149632,1149805,4
5223,268,9631,1453332,1453600,9
3961,244,9631,1453377,1453621,12
2040,24,9631,1150246,1150270,32
1472,53,9631,1150270,1150323,46
9204,45,9632,1150322,1150367,11
5472,167,9632,1150367,1150534,14
3840,152,9632,1150534,1150686,36
9624,170,9633,1150685,1150855,9
6094,91,9633,1150855,1150946,11
3869,58,9633,1150946,1151004,21
7634,263,9633,1453400,1453663,29
6815,159,9633,1151223,1151382,40
7494,254,9633,1453444,1453698,47
4003,266,9634,1453474,1453740,12
9532,260,9634,1453515,1453775,23
7466,195,9634,1152048,1152243,24
7858,31,9634,1152243,1152274,28
4626,35,9635,1152273,1152308,47
3170,55,9635,1152308,1152363,47
7837,230,9636,1453551,1453781,6
4161,47,9636,1152584,1152631,30
4924,110,9636,1152631,1152741,30
1467,223,9636,1152741,1152964,34
7635,266,9636,1453558,1453824,39
4404,5,9636,1153187,1153192,45
6813,52,9636,1153192,1153244,49
1668,69,9637,1153243,1153312,6
4088,36,9637,1153312,1153348,22
9111,37,9637,1153348,1153385,27
4439,178,9637,1153385,1153563,32
5391,129,9637,1153563,1153692,43
6458,82,9638,1153691,1153773,3
5120,255,9638,1453597,1453852,37
7680,175,9638,1153998,1154173,45
1283,212,9639,1154172,1154384,9
1309,148,9639,1154384,1154532,21
4914,184,9639,1154532,1154716,25
3888,295,9639,1474114,1474409,25
2949,38,9639,1154935,1154973,34
4416,222,9639,1154973,1155195,34
5031,46,9639,1155195,1155241,41
5354,107,9639,1155241,1155348,45
2544,160,9640,1155347,1155507,5
9787,167,9640,1155507,1155674,15
4943,70,9640,1155674,1155744,22
1088,136,9640,1155744,1155880,22
4580,294,9640,1474124,1474418,35
5963,115,9640,1156114,1156229,40
4282,102,9640,1156229,1156331,44
5658,157,9641,1156330,1156487,11
7127,121,9641,1156487,1156608,19
8507,290,9641,1474136,1474426,36
1638,201,9641,1156838,1157039,40
9400,261,9642,1453791,1454052,5
9851,176,9642,1157260,1157436,8
6008,208,9642,1157436,1157644,19
7324,228,9642,1453831,1454059,32
8688,29,9643,1157864,1157893,11
6089,211,9643,1157893,1158104,13
2891,191,9643,1158104,1158295,16
2600,143,9643,1158295,1158438,38
5815,267,9644,1453835,1454102,6
6201,239,9644,1453878,1454117,21
7920,224,9645,1453898,1454122,9
5659,31,9645,1159100,1159131,33
6970,99,9645,1159131,1159230,37
8268,289,9645,1474142,1474431,50
9000,175,9646,1159452,1159627,18
2867,254,9646,1453952,1454206,30
8168,49,9646,1159853,1159902,47
4489,101,9647,1159901,1160002,15
1495,130,9647,1160002,1160132,18
6757,262,9647,1453980,1454242,23
7332,224,9647,1160357,1160581,36
6943,171,9647,1160581,1160752,41
9331,73,9648,1160751,1160824,9
8169,176,9648,1160824,1161000,27
7503,229,9648,1454019,1454248,40
2006,258,9648,1454029,1454287,47
8151,98,9649,1161440,1161538,5
1548,244,9649,1454059,1454303,20
5203,58,9649,1161765,1161823,21
3502,152,9649,1161823,1161975,23
1654,229,9649,1454083,1454312,28
1801,265,9649,1454084,1454349,31
3228,171,9649,1162423,1162594,39
7413,128,9649,1162594,1162722,49
3177,192,9649,1162722,1162914,50
9525,300,9650,1475394,1475694,2
8074,119,9650,1163138,1163257,18
9879,299,9650,1475399,1475698,23
4444,211,9650,1163482,1163693,31
6337,258,9651,1454239,1454497,6
2091,41,9651,1163914,1163955,9
5956,35,9651,1163955,1163990,28
5460,278,9651,1454272,1454550,37
6998,197,9651,1164215,1164412,41
8287,300,9651,1475524,1475824,45
6408,101,9652,1164635,1164736,28
5755,114,9652,1164736,1164850,32
7758,257,9652,1454386,1454643,42
3231,119,9652,1165070,1165189,43
7036,202,9652,1165189,1165391,48
4369,56,9652,1165391,1165447,49
9385,90,9653,1165446,1165536,5
6588,247,9653,1454419,1454666,10
6752,289,9653,1474183,1474472,17
8572,252,9653,1454510,1454762,22
9834,9,9653,1166197,1166206,28
5932,278,9653,1454542,1454820,28
1656,72,9653,1166426,1166498,29
4938,173,9653,1166498,1166671,41
6660,228,9653,1454596,1454824,45
5931,85,9654,1166894,1166979,3
4992,137,9654,1166979,1167116,45
8511,194,9655,1167115,1167309,21
8265,14,9655,1167309,1167323,33
2238,277,9655,1454598,1454875,45
6928,275,9656,1454649,1454924,1
3721,147,9656,1167771,1167918,2
8264,105,9656,1167918,1168023,6
7298,193,9657,1168022,1168215,12
7525,263,9656,1454701,1454964,12
9070,4,9657,1168438,1168442,14
8131,215,9657,1168442,1168657,24
1804,42,9657,1168657,1168699,26
8351,270,9657,1454739,1455009,34
7787,159,9657,1168923,1169082,37
8788,225,9657,1454786,1455011,39
7600,281,9657,1454788,1455069,43
8530,288,9657,1474186,1474474,46
8778,190,9657,1169748,1169938,50
7422,164,9658,1169937,1170101,4
1949,273,9658,1454912,1455185,9
8598,107,9658,1170319,1170426,16
4559,282,9658,1474199,1474481,22
7651,23,9658,1170640,1170663,23
8628,276,9658,1455028,1455304,33
4542,250,9658,1455074,1455324,36
1676,20,9659,1171109,1171129,29
5922,102,9659,1171129,1171231,30
5482,6,9659,1171231,1171237,43
4291,25,9659,1171237,1171262,46
4690,279,9660,1474201,1474480,16
5287,242,9660,1455154,1455396,24
7116,266,9660,1455162,1455428,35
6923,142,9661,1171940,1172082,17
6960,231,9661,1455200,1455431,20
9498,295,9661,1474198,1474493,29
4921,228,9661,1455274,1455502,47
5822,141,9662,1172746,1172887,24
3192,255,9662,1455273,1455528,31
4033,104,9662,1173115,1173219,39
9749,191,9663,1173218,1173409,13
6640,48,9663,1173409,1173457,19
1101,54,9663,1173457,1173511,32
5541,277,9663,1455297,1455574,36
4189,1,9663,1173741,1173742,38
7084,293,9663,1474209,1474502,43
2155,134,9663,1173965,1174099,46
2124,221,9664,1174098,1174319,3
8457,163,9664,1174319,1174482,20
8255,283,9664,1455412,1455695,28
1030,32,9664,1174702,1174734,31
4805,106,9664,1174734,1174840,33
8911,164,9664,1174840,1175004,46
4606,206,9665,1175003,1175209,20
6932,182,9665,1175209,1175391,37
1533,87,9665,1175391,1175478,41
7427,101,9665,1175478,1175579,42
7522,4,9666,1175578,1175582,17
2123,131,9666,1175582,1175713,27
6195,160,9666,1175713,1175873,35
8733,94,9666,1175873,1175967,39
2582,90,9666,1175967,1176057,42
6207,96,9666,1176057,1176153,49
2728,4,9666,1176153,1176157,50
5664,16,9667,1176156,1176172,31
9662,204,9667,1176172,1176376,45
6582,300,9668,1475387,1475687,1
8195,156,9668,1176600,1176756,3
3784,100,9668,1176756,1176856,8
2296,142,9668,1176856,1176998,24
3635,124,9668,1176998,1177122,30
8909,87,9668,1177122,1177209,42
6658,279,9669,1455522,1455801,23
6745,4,9669,1177433,1177437,32
7942,26,9669,1177437,1177463,48
3059,221,9669,1177463,1177684,50
2870,151,9670,1177683,1177834,30
3827,74,9670,1177834,1177908,32
6125,193,9671,1177907,1178100,8
5560,84,9671,1178100,1178184,11
5958,235,9671,1455576,1455811,27
2033,45,9671,1178407,1178452,41
1223,217,9672,1178451,1178668,3
1954,123,9672,1178668,1178791,16
7745,103,9672,1178791,1178894,24
6816,224,9672,1178894,1179118,30
7752,202,9672,1179118,1179320,36
7812,70,9673,1179319,1179389,8
1103,168,9673,1179389,1179557,8
7853,150,9673,1179557,1179707,20
4882,168,9673,1179707,1179875,20
1565,60,9674,1179874,1179934,2
3153,207,9674,1179934,1180141,4
8059,85,9674,1180141,1180226,9
1293,232,9674,1455590,1455822,9
4293,57,9674,1180444,1180501,26
6457,101,9674,1180501,1180602,45
6449,269,9675,1455599,1455868,7
1476,204,9675,1180823,1181027,42
7738,234,9675,1455648,1455882,42
6232,209,9676,1181246,1181455,17
9351,9,9676,1181455,1181464,19
1590,68,9676,1181464,1181532,28
1719,88,9676,1181532,1181620,29
9366,217,9676,1181620,1181837,40
6938,87,9676,1181837,1181924,44
3103,60,9677,1181923,1181983,12
1522,102,9677,1181983,1182085,19
3897,137,9677,1182085,1182222,21
4053,160,9677,1182222,1182382,48
9804,209,9678,1182381,1182590,5
4109,154,9678,1182590,1182744,16
4134,25,9678,1182744,1182769,25
7693,50,9678,1182769,1182819,27
2995,217,9678,1182819,1183036,42
7211,260,9679,1455656,1455916,5
9390,33,9679,1183257,1183290,17
2012,25,9679,1183290,1183315,34
1951,206,9679,1183315,1183521,44
4759,295,9679,1475382,1475677,49
4698,247,9680,1455748,1455995,26
8049,156,9680,1183966,1184122,27
6859,193,9681,1184121,1184314,15
4983,17,9681,1184314,1184331,18
6247,254,9681,1455773,1456027,32
3013,70,9682,1184551,1184621,1
6121,122,9682,1184621,1184743,4
1410,240,9682,1455799,1456039,20
6345,181,9682,1184970,1185151,28
8843,58,9682,1185151,1185209,32
1001,204,9682,1185209,1185413,35
9080,50,9682,1185413,1185463,36
5427,221,9683,1185462,1185683,6
8037,204,9683,1185683,1185887,18
9763,2,9683,1185887,1185889,20
8769,267,9683,1455814,1456081,21
5464,72,9683,1186113,1186185,24
7134,224,9683,1186185,1186409,35
9524,200,9683,1186409,1186609,37
2710,117,9684,1186608,1186725,1
1723,36,9684,1186725,1186761,6
2770,219,9684,1455863,1456082,8
9147,190,9684,1186978,1187168,30
9914,108,9684,1187168,1187276,32
3114,4,9684,1187276,1187280,42
3819,285,9685,1474229,1474514,50
5888,18,9686,1187501,1187519,1
9091,196,9686,1187519,1187715,24
1672,192,9686,1187715,1187907,38
1038,227,9686,1455911,1456138,38
1953,110,9686,1188133,1188243,43
6362,129,9686,1188243,1188372,45
3033,97,9686,1188372,1188469,46
8846,83,9687,1188468,1188551,4
3052,24,9687,1188551,1188575,6
2960,249,9687,1455913,1456162,21
2811,226,9687,1455948,1456174,22
3640,194,9687,1189013,1189207,24
8491,124,9687,1189207,1189331,26
2477,258,9687,1455955,1456213,29
9989,186,9687,1189550,1189736,36
4098,6,9687,1189736,1189742,41
2272,53,9687,1189742,1189795,43
2356,132,9687,1189795,1189927,49
8001,98,9688,1189926,1190024,42
4638,81,9689,1190023,1190104,15
7956,182,9689,1190104,1190286,27
3969,100,9689,1190286,1190386,39
2701,207,9689,1190386,1190593,45
8056,143,9690,1190592,1190735,8
4838,284,9690,1474226,1474510,20
6826,120,9690,1190962,1191082,35
6670,139,9690,1191082,1191221,47
6556,169,9691,1191220,1191389,5
5428,180,9691,1191389,1191569,9
5435,50,9691,1191569,1191619,47
8676,180,9691,1191619,1191799,49
5476,4,9692,1191798,1191802,5
5595,170,9692,1191802,1191972,37
7423,171,9693,1191971,1192142,3
9416,119,9693,1192142,1192261,7
2188,47,9693,1192261,1192308,15
3686,90,9693,1192308,1192398,15
9494,261,9693,1456037,1456298,38
5404,288,9693,1474224,1474512,39
4888,242,9694,1456142,1456384,19
2838,70,9694,1193061,1193131,40
7947,35,9694,1193131,1193166,42
7923,116,9695,1193165,1193281,16
6835,45,9695,1193281,1193326,17
3030,71,9695,1193326,1193397,17
7768,150,9695,1193397,1193547,17
9344,100,9695,1193547,1193647,32
8435,189,9695,1193647,1193836,46
2414,4,9695,1193836,1193840,47
8619,121,9695,1193840,1193961,47
7685,32,9696,1193960,1193992,20
2497,280,9696,1456155,1456435,20
9775,175,9697,1194218,1194393,3
5768,138,9697,1194393,1194531,20
1216,17,9697,1194531,1194548,46
1454,279,9698,1456213,1456492,15
7650,70,9698,1194767,1194837,42
3359,87,9698,1194837,1194924,44
6895,275,9699,1456267,1456542,21
7489,300,9699,1475478,1475778,26
3948,135,9699,1195371,1195506,42
4434,159,9699,1195506,1195665,44
4668,56,9700,1195664,1195720,6
4221,223,9700,1456378,1456601,9
7052,157,9700,1195938,1196095,16
1461,299,9700,1475479,1475778,25
9072,269,9701,1456443,1456712,4
9378,64,9701,1196534,1196598,12
7859,11,9701,1196598,1196609,13
2276,167,9701,1196609,1196776,13
7054,160,9701,1196776,1196936,44
1828,200,9702,1196935,1197135,7
3461,27,9702,1197135,1197162,17
9030,149,9702,1197162,1197311,35
7356,290,9702,1474249,1474539,46
1085,95,9702,1197531,1197626,48
1845,53,9703,1197625,1197678,24
6896,40,9703,1197678,1197718,25
1044,150,9703,1197718,1197868,48
9411,255,9704,1456544,1456799,16
2054,148,9704,1198094,1198242,18
4847,137,9704,1198242,1198379,20
8870,98,9704,1198379,1198477,24
8378,242,9704,1456576,1456818,27
8335,102,9704,1198700,1198802,46
8377,166,9705,1198801,1198967,2
8712,120,9705,1198967,1199087,19
3857,74,9705,1199087,1199161,21
7890,275,9705,1456593,1456868,34
1760,212,9705,1199385,1199597,50
2756,37,9706,1199596,1199633,2
8684,31,9706,1199633,1199664,7
8337,222,9706,1199664,1199886,12
7542,123,9706,1199886,1200009,31
4941,209,9706,1200009,1200218,37
2612,100,9707,1200217,1200317,10
7432,151,9707,1200317,1200468,39
9718,227,9707,1456644,1456871,40
2113,226,9707,1456647,1456873,45
1005,166,9708,1200913,1201079,7
8456,159,9708,1201079,1201238,9
1331,186,9708,1201238,1201424,15
4944,79,9708,1201424,1201503,32
4599,284,9708,1474253,1474537,37
7596,4,9708,1201728,1201732,48
5131,13,9709,1201731,1201744,4
4415,297,9709,1475359,1475656,26
4080,190,9709,1201968,1202158,29
9486,106,9710,1202157,1202263,16
3517,214,9710,1202263,1202477,21
8535,178,9710,1202477,1202655,24
4006,240,9710,1456761,1457001,24
3872,258,9710,1456777,1457035,26
7009,59,9710,1203098,1203157,35
2267,282,9710,1456810,1457092,41
7187,23,9711,1203381,1203404,5
6506,122,9711,1203404,1203526,15
7119,206,9711,1203526,1203732,20
8992,265,9711,1456867,1457132,34
4081,224,9711,1456910,1457134,40
1827,300,9711,1475468,1475768,46
8528,289,9712,1474282,1474571,6
7218,22,9712,1204619,1204641,10
3409,106,9712,1204641,1204747,26
5650,152,9712,1204747,1204899,28
7673,135,9712,1204899,1205034,45
4044,47,9713,1205033,1205080,35
9675,209,9714,1205079,1205288,5
8630,203,9714,1205288,1205491,13
5924,95,9714,1205491,1205586,15
4089,11,9714,1205586,1205597,20
4778,212,9714,1205597,1205809,23
1374,204,9714,1205809,1206013,37
9206,49,9714,1206013,1206062,39
4166,221,9714,1457030,1457251,42
7688,49,9715,1206281,1206330,1
6857,174,9715,1206330,1206504,4
7357,63,9715,1206504,1206567,7
7798,11,9715,1206567,1206578,12
2510,211,9715,1206578,1206789,45
9279,1,9715,1206789,1206790,48
9342,138,9715,1206790,1206928,48
6667,230,9716,1457026,1457256,12
1866,15,9716,1207150,1207165,15
5784,267,9716,1457029,1457296,16
3188,285,9716,1474284,1474569,20
7781,45,9716,1207619,1207664,41
4564,129,9717,1207663,1207792,7
8164,151,9717,1207792,1207943,15
6087,2,9717,1207943,1207945,16
4454,21,9717,1207945,1207966,24
1721,116,9717,1207966,1208082,32
2142,1,9717,1208082,1208083,42
9903,8,9718,1208082,1208090,5
3554,196,9718,1208090,1208286,10
5629,57,9718,1208286,1208343,21
4848,164,9718,1208343,1208507,41
7104,24,9719,1208506,1208530,14
3343,207,9719,1208530,1208737,16
6220,2,9719,1208737,1208739,17
8772,223,9719,1208739,1208962,20
6160,136,9719,1208962,1209098,31
1112,215,9719,1209098,1209313,46
2023,132,9719,1209313,1209445,49
3539,74,9720,1209444,1209518,19
5000,255,9720,1457114,1457369,35
5116,24,9721,1209751,1209775,1
3471,156,9721,1209775,1209931,25
8756,236,9721,1457149,1457385,29
2237,212,9721,1210150,1210362,41
8525,230,9721,1457163,1457393,49
8142,144,9722,1210583,1210727,1
7891,259,9722,1457170,1457429,6
2268,106,9722,1210949,1211055,7
6913,279,9722,1474285,1474564,11
3615,126,9722,1211279,1211405,17
4875,46,9722,1211405,1211451,24
9587,268,9722,1457259,1457527,26
6277,106,9722,1211675,1211781,44
7706,252,9723,1457301,1457553,1
7830,140,9723,1212005,1212145,7
6153,106,9723,1212145,1212251,9
6016,23,9723,1212251,1212274,14
4232,238,9723,1457338,1457576,19
6820,9,9723,1212489,1212498,38
4824,37,9724,1212497,1212534,11
4903,93,9724,1212534,1212627,16
4230,139,9724,1212627,1212766,26
1220,274,9724,1457352,1457626,27
3410,286,9724,1474281,1474567,31
7287,262,9724,1457456,1457718,43
5011,242,9725,1457493,1457735,17
6026,123,9725,1213663,1213786,36
6787,176,9725,1213786,1213962,44
6625,275,9725,1457513,1457788,49
2127,149,9726,1214183,1214332,25
8645,103,9726,1214332,1214435,43
2897,187,9727,1214434,1214621,6
9149,190,9727,1214621,1214811,20
7516,232,9727,1457561,1457793,23
7393,287,9727,1474281,1474568,39
2752,120,9728,1215258,1215378,31
1354,112,9728,1215378,1215490,33
5039,292,9728,1474285,1474577,43
1132,2,9728,1215713,1215715,46
4869,289,9729,1474295,1474584,5
7313,78,9729,1215936,1216014,6
1561,272,9729,1457747,1458019,6
6490,131,9729,1216236,1216367,13
7021,266,9729,1457794,1458060,23
7721,149,9729,1216592,1216741,29
6056,21,9730,1216740,1216761,4
4377,88,9730,1216761,1216849,11
9160,244,9730,1457839,1458083,28
1098,202,9730,1217069,1217271,43
1576,66,9730,1217271,1217337,45
5140,52,9730,1217337,1217389,46
8812,203,9731,1217388,1217591,6
9379,12,9731,1217591,1217603,7
7609,96,9731,1217603,1217699,18
6501,205,9731,1217699,1217904,18
2042,255,9732,1457867,1458122,22
7163,108,9732,1218117,1218225,24
1669,26,9732,1218225,1218251,26
6546,193,9732,1218251,1218444,27
1725,20,9732,1218444,1218464,47
9458,278,9732,1457899,1458177,48
4317,299,9733,1475448,1475747,25
5250,221,9733,1218905,1219126,34
3286,237,9734,1458014,1458251,2
8545,2,9734,1219350,1219352,18
5146,64,9734,1219352,1219416,26
5252,266,9734,1458021,1458287,36
7750,221,9734,1458067,1458288,42
4422,252,9734,1458068,1458320,42
1136,284,9734,1474313,1474597,49
7499,277,9735,1458161,1458438,19
9384,20,9735,1220522,1220542,21
8066,118,9735,1220542,1220660,41
2297,248,9735,1458215,1458463,48
2509,288,9736,1474313,1474601,1
5192,69,9736,1221107,1221176,9
1042,203,9736,1221176,1221379,12
6576,45,9736,1221379,1221424,13
1521,105,9736,1221424,1221529,13
3782,122,9736,1221529,1221651,16
6029,272,9736,1458294,1458566,41
9232,200,9737,1221875,1222075,4
4651,28,9737,1222075,1222103,28
1455,35,9738,1222102,1222137,8
2725,97,9738,1222137,1222234,14
9699,84,9738,1222234,1222318,16
4922,240,9738,1458340,1458580,17
4103,183,9738,1222542,1222725,39
4750,229,9738,1458358,1458587,40
9891,187,9739,1222946,1223133,2
6081,192,9739,1223133,1223325,15
5248,109,9739,1223325,1223434,17
8242,157,9739,1223434,1223591,30
9922,225,9739,1223591,1223816,35
6200,66,9739,1223816,1223882,40
1018,179,9740,1223881,1224060,13
2935,202,9740,1224060,1224262,24
1771,139,9740,1224262,1224401,44
7702,172,9741,1224400,1224572,13
5359,132,9741,1224572,1224704,16
6827,281,9741,1458360,1458641,21
8216,10,9741,1224928,1224938,26
8600,10,9741,1224938,1224948,26
3047,36,9741,1224948,1224984,42
5448,284,9741,1474316,1474600,50
5151,163,9742,1225206,1225369,11
6118,79,9742,1225369,1225448,21
1891,167,9742,1225448,1225615,30
4905,128,9742,1225615,1225743,43
6912,27,9742,1225743,1225770,45
2853,69,9743,1225769,1225838,15
7846,278,9743,1458474,1458752,18
3602,179,9743,1226060,1226239,22
9689,222,9743,1458531,1458753,32
1003,240,9743,1458529,1458769,45
3355,86,9744,1226683,1226769,14
1743,202,9744,1226769,1226971,14
4608,37,9744,1226971,1227008,37
8987,257,9744,1458546,1458803,40
5814,182,9745,1227229,1227411,5
6326,257,9745,1458580,1458837,18
9059,22,9745,1227633,1227655,20
7448,239,9745,1458613,1458852,26
6865,100,9745,1227879,1227979,37
9785,265,9746,1458626,1458891,2
8804,296,9746,1474313,1474609,1
9607,61,9746,1228428,1228489,6
9655,49,9746,1228489,1228538,29
5699,252,9747,1458725,1458977,7
1063,155,9747,1228759,1228914,17
3169,152,9748,1228913,1229065,21
5969,227,9748,1458755,1458982,32
4312,142,9748,1229286,1229428,35
8011,6,9748,1229428,1229434,47
8350,85,9749,1229433,1229518,3
7213,153,9749,1229518,1229671,7
9340,174,9749,1229671,1229845,10
5600,93,9749,1229845,1229938,11
3955,285,9749,1474328,1474613,11
2818,274,9749,1458816,1459090,25
4022,27,9749,1230381,1230408,32
2746,34,9749,1230408,1230442,45
4768,276,9750,1458865,1459141,17
5055,72,9750,1230665,1230737,25
1232,180,9750,1230737,1230917,26
5743,205,9750,1230917,1231122,29
9016,98,9751,1231121,1231219,8
4891,74,9751,1231219,1231293,14
1955,206,9751,1231293,1231499,33
1579,196,9751,1231499,1231695,34
2583,189,9752,1231694,1231883,2
7470,191,9752,1231883,1232074,29
7303,93,9752,1232074,1232167,32
10000,118,9752,1232167,1232285,35
1265,192,9752,1232285,1232477,38
1485,144,9753,1232476,1232620,10
7434,146,9753,1232620,1232766,11
1884,207,9753,1232766,1232973,11
3374,233,9753,1458910,1459143,13
5227,287,9753,1474331,1474618,16
7641,184,9753,1233428,1233612,20
3633,263,9753,1458967,1459230,20
7281,239,9753,1458996,1459235,35
1873,28,9753,1234073,1234101,43
3996,197,9753,1234101,1234298,48
9711,172,9754,1234297,1234469,26
8669,246,9754,1459011,1459257,27
2939,185,9754,1234692,1234877,31
4055,279,9755,1459031,1459310,2
4664,167,9755,1235101,1235268,27
5989,292,9755,1474333,1474625,28
7224,182,9755,1235488,1235670,31
9636,156,9755,1235670,1235826,41
8367,12,9755,1235826,1235838,49
1306,16,9756,1235837,1235853,7
1442,227,9756,1459154,1459381,9
2687,13,9756,1236071,1236084,22
2695,174,9756,1236084,1236258,22
2855,12,9756,1236258,1236270,33
9807,139,9756,1236270,1236409,45
8275,191,9757,1236408,1236599,23
4264,123,9757,1236599,1236722,33
6989,270,9757,1459163,1459433,33
7926,92,9757,1236939,1237031,36
7268,265,9757,1459211,1459476,40
9967,157,9758,1237252,1237409,14
4613,122,9758,1237409,1237531,24
8949,148,9758,1237531,1237679,24
8498,213,9758,1237679,1237892,25
5198,104,9758,1237892,1237996,37
7319,253,9759,1459251,1459504,3
3210,273,9759,1459281,1459554,48
3950,166,9760,1238440,1238606,15
4792,73,9760,1238606,1238679,19
2726,21,9760,1238679,1238700,41
4473,4,9760,1238700,1238704,43
2645,16,9760,1238704,1238720,45
5378,130,9760,1238720,1238850,47
8635,209,9761,1238849,1239058,1
9889,104,9761,1239058,1239162,8
3911,218,9761,1239162,1239380,28
1716,266,9761,1459326,1459592,30
2169,239,9761,1459371,1459610,32
9218,4,9762,1239826,1239830,2
4217,190,9762,1239830,1240020,37
9779,258,9762,1459387,1459645,40
2488,3,9763,1240241,1240244,1
1319,274,9763,1459422,1459696,6
8834,25,9763,1240466,1240491,10
9649,256,9763,1459472,1459728,17
2428,221,9763,1459508,1459729,28
8345,98,9763,1240935,1241033,32
8948,9,9763,1241033,1241042,39
7589,59,9763,1241042,1241101,47
7734,194,9764,1241100,1241294,1
5389,264,9764,1459508,1459772,42
1799,296,9764,1475312,1475608,46
6281,227,9765,1241733,1241960,16
7098,184,9766,1241959,1242143,4
8898,280,9766,1459609,1459889,12
8068,197,9766,1242366,1242563,14
1659,145,9766,1242563,1242708,23
